epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
249,3473.44,0.40685,0.52506,0.30662,0.87457,0.55453,0.42716,0.48656,0.24037,0.73345,0.4162,0.53921,0.19841,2.00609,1.35263,2.19341,2.49357,0.00027945,0.00027945,0.00027945
250,3487.21,0.4073,0.53309,0.3149,0.85826,0.43987,0.41734,0.46748,0.23922,0.70905,0.40348,0.52438,0.2146,2.07712,1.394,1.96381,2.62476,0.000278658,0.000278658,0.000278658
251,3501.29,0.40726,0.53936,0.32232,0.87057,0.44808,0.39064,0.40896,0.20194,0.53032,0.4552,0.4864,0.19942,2.12228,1.31228,2.1747,2.69087,0.000277865,0.000277865,0.000277865
252,3515.06,0.41167,0.53556,0.3101,0.86871,0.43622,0.35135,0.3522,0.17517,0.51244,0.3962,0.44006,0.17656,2.09576,1.33857,2.07868,2.63156,0.000277072,0.000277072,0.000277072
253,3529.15,0.41466,0.53584,0.30847,0.86724,0.49104,0.44896,0.4128,0.21347,0.58501,0.50174,0.48874,0.1907,2.08635,1.38144,1.85786,2.68189,0.00027628,0.00027628,0.00027628
254,3542.85,0.40936,0.53995,0.3184,0.86704,0.46255,0.3469,0.37847,0.19533,0.53672,0.36758,0.43694,0.16091,2.1062,1.35893,1.96497,2.76023,0.000275487,0.000275487,0.000275487
255,3556.99,0.4033,0.53476,0.30901,0.85741,0.36743,0.40999,0.37384,0.17974,0.45201,0.46293,0.44699,0.16351,2.1848,1.35911,2.11279,2.81638,0.000274695,0.000274695,0.000274695
256,3570.74,0.41582,0.5368,0.32743,0.86132,0.57992,0.37038,0.45231,0.22327,0.63509,0.41528,0.52909,0.21295,2.10678,1.31188,1.99171,2.71275,0.000273902,0.000273902,0.000273902
257,3584.84,0.40888,0.51388,0.31036,0.86951,0.45155,0.43322,0.39806,0.1933,0.52548,0.47043,0.4783,0.18684,2.08819,1.39323,1.76672,2.7113,0.00027311,0.00027311,0.00027311
258,3598.55,0.40113,0.52167,0.30273,0.86346,0.51709,0.43128,0.44099,0.25507,0.5517,0.47102,0.49674,0.21246,2.11359,1.43033,2.01094,2.66226,0.000272317,0.000272317,0.000272317
259,3612.67,0.39672,0.53449,0.30509,0.86517,0.45773,0.45727,0.46931,0.28779,0.50992,0.50699,0.54623,0.22773,2.09225,1.44726,2.17388,2.67789,0.000271525,0.000271525,0.000271525
260,3626.4,0.39582,0.52505,0.29639,0.85875,0.47639,0.38841,0.45655,0.26871,0.54884,0.44323,0.52786,0.21607,2.07711,1.43239,2.32689,2.61616,0.000270732,0.000270732,0.000270732
261,3640.56,0.39679,0.5305,0.30085,0.85641,0.62344,0.31529,0.4332,0.25594,0.68266,0.35443,0.49169,0.20755,2.02972,1.45236,2.27784,2.51284,0.00026994,0.00026994,0.00026994
262,3654.25,0.3993,0.52631,0.29547,0.86148,0.42412,0.36675,0.46123,0.25637,0.48771,0.41202,0.5194,0.22324,2.02434,1.38372,2.0964,2.5788,0.000269147,0.000269147,0.000269147
263,3668.45,0.39742,0.5178,0.31677,0.85531,0.47143,0.36022,0.39151,0.21913,0.57177,0.44251,0.46862,0.20054,2.08185,1.39255,2.19129,2.5746,0.000268355,0.000268355,0.000268355
264,3682.22,0.39665,0.53477,0.30072,0.86492,0.53517,0.35009,0.4389,0.22394,0.65304,0.42654,0.5159,0.21416,2.08839,1.433,2.17163,2.58627,0.000267562,0.000267562,0.000267562
265,3696.39,0.40305,0.51362,0.30345,0.86908,0.57935,0.36775,0.43541,0.2178,0.57313,0.47152,0.52979,0.21996,2.05898,1.37336,2.0605,2.57765,0.000266769,0.000266769,0.000266769
266,3710.16,0.40481,0.52359,0.31302,0.86695,0.61736,0.4013,0.4427,0.22601,0.72072,0.45483,0.52242,0.20144,1.99406,1.34475,1.96861,2.4542,0.000265977,0.000265977,0.000265977
267,3724.32,0.39538,0.52299,0.30792,0.85401,0.48823,0.27708,0.32747,0.17018,0.57478,0.34999,0.42184,0.16647,1.99401,1.41625,2.1291,2.43832,0.000265184,0.000265184,0.000265184
268,3738.1,0.39491,0.51616,0.29704,0.85103,0.23952,0.50363,0.34544,0.17807,0.53681,0.32946,0.41559,0.15699,1.99997,1.45185,2.3437,2.4851,0.000264392,0.000264392,0.000264392
269,3752.23,0.39235,0.51066,0.30982,0.86717,0.42885,0.31636,0.38024,0.1946,0.4915,0.36484,0.44258,0.18181,2.02428,1.44261,2.23712,2.51475,0.000263599,0.000263599,0.000263599
270,3765.98,0.40576,0.53338,0.30928,0.87284,0.48235,0.35651,0.4153,0.1915,0.54794,0.41385,0.48229,0.17425,2.05331,1.42427,2.17686,2.59117,0.000262807,0.000262807,0.000262807
271,3780.12,0.39128,0.5187,0.29512,0.85498,0.38014,0.33047,0.36179,0.15822,0.42486,0.39421,0.42773,0.16065,2.06234,1.53091,1.9253,2.66606,0.000262014,0.000262014,0.000262014
272,3793.87,0.3811,0.50733,0.29776,0.86325,0.37768,0.31449,0.34883,0.16432,0.63777,0.37227,0.43462,0.15877,2.00146,1.5245,2.10455,2.56033,0.000261222,0.000261222,0.000261222
273,3807.99,0.40422,0.53263,0.30632,0.86723,0.46368,0.40827,0.38221,0.21438,0.52239,0.44237,0.43331,0.17417,2.01746,1.48635,2.12077,2.60272,0.000260429,0.000260429,0.000260429
274,3821.77,0.40517,0.52364,0.33193,0.87445,0.58795,0.34323,0.42865,0.21616,0.64337,0.40945,0.48769,0.20253,2.03388,1.41352,2.18775,2.52783,0.000259637,0.000259637,0.000259637
275,3835.85,0.38633,0.51608,0.29135,0.85708,0.41554,0.31815,0.38699,0.1907,0.63419,0.43641,0.51578,0.19171,2.05649,1.39047,2.16261,2.55118,0.000258844,0.000258844,0.000258844
276,3849.64,0.36852,0.5014,0.28966,0.85626,0.41776,0.40501,0.41843,0.20495,0.57598,0.49458,0.53382,0.18572,2.04066,1.42624,1.91204,2.59875,0.000258052,0.000258052,0.000258052
277,3863.79,0.39342,0.51169,0.30427,0.85652,0.43893,0.45259,0.44413,0.23528,0.51941,0.51936,0.53887,0.20759,1.97256,1.4025,1.89187,2.44313,0.000257259,0.000257259,0.000257259
278,3877.57,0.3866,0.52069,0.29189,0.86442,0.49513,0.39817,0.43648,0.20852,0.57221,0.47146,0.50603,0.20671,1.95567,1.42429,2.00144,2.40816,0.000256466,0.000256466,0.000256466
279,3891.72,0.40714,0.52661,0.29914,0.86281,0.38846,0.33205,0.32583,0.159,0.44082,0.3977,0.39808,0.14614,2.02751,1.46835,2.01539,2.56089,0.000255674,0.000255674,0.000255674
280,3905.52,0.39412,0.5198,0.30484,0.8693,0.41523,0.34782,0.31936,0.15367,0.49483,0.39709,0.405,0.15059,2.02002,1.39148,2.05538,2.5601,0.000254881,0.000254881,0.000254881
281,3919.61,0.39011,0.50699,0.29642,0.85581,0.47853,0.34222,0.3196,0.1497,0.65405,0.38018,0.3999,0.14601,2.1011,1.41687,2.21538,2.58231,0.000254089,0.000254089,0.000254089
282,3933.4,0.38394,0.53113,0.29653,0.8598,0.51777,0.32513,0.42252,0.20475,0.60144,0.39404,0.50141,0.18778,2.10427,1.42159,2.2689,2.56126,0.000253296,0.000253296,0.000253296
283,3947.48,0.37915,0.52294,0.30102,0.85405,0.56645,0.41674,0.43066,0.21142,0.63522,0.45379,0.49935,0.18136,2.13781,1.39553,2.16877,2.70775,0.000252504,0.000252504,0.000252504
284,3961.25,0.38551,0.51001,0.29748,0.8567,0.54371,0.42279,0.425,0.20793,0.61455,0.42906,0.49029,0.19317,2.0673,1.41763,2.12722,2.59901,0.000251711,0.000251711,0.000251711
285,3975.34,0.39242,0.52631,0.30809,0.85591,0.4181,0.41191,0.39173,0.19544,0.49404,0.46123,0.4506,0.17198,2.09415,1.4594,2.2327,2.63631,0.000250919,0.000250919,0.000250919
286,3989.12,0.39261,0.52374,0.2991,0.85871,0.57392,0.41065,0.49745,0.24663,0.63566,0.45051,0.55177,0.2278,2.02816,1.40782,2.13863,2.56537,0.000250126,0.000250126,0.000250126
287,4003.4,0.38616,0.49757,0.28337,0.86519,0.46072,0.41908,0.47705,0.22419,0.48673,0.44206,0.52543,0.20728,2.06368,1.35629,2.32007,2.56617,0.000249334,0.000249334,0.000249334
288,4017.18,0.38908,0.51322,0.29341,0.85587,0.43139,0.43367,0.48341,0.25431,0.48293,0.46985,0.52038,0.20738,2.08917,1.37304,2.30577,2.56276,0.000248541,0.000248541,0.000248541
289,4031.35,0.39465,0.51565,0.29425,0.86213,0.4976,0.46438,0.49994,0.25344,0.56311,0.50916,0.56479,0.2045,2.0001,1.49424,2.10548,2.45893,0.000247748,0.000247748,0.000247748
290,4045.2,0.37645,0.49383,0.28765,0.85734,0.47343,0.42485,0.43447,0.2154,0.54043,0.49011,0.50831,0.18494,1.98248,1.43925,2.11042,2.42836,0.000246956,0.000246956,0.000246956
291,4059.31,0.38311,0.50752,0.29429,0.8547,0.42211,0.4034,0.41082,0.20574,0.47078,0.44632,0.47143,0.19547,2.03436,1.43365,2.10693,2.49018,0.000246163,0.000246163,0.000246163
292,4073.1,0.386,0.51537,0.28853,0.84803,0.43533,0.41569,0.43876,0.21334,0.50066,0.45929,0.50659,0.18605,2.04379,1.44834,2.12529,2.49252,0.000245371,0.000245371,0.000245371
293,4087.25,0.3869,0.49904,0.29545,0.86852,0.54425,0.39439,0.4492,0.23663,0.49672,0.45877,0.50052,0.18306,2.00503,1.42212,2.11146,2.46435,0.000244578,0.000244578,0.000244578
294,4101.04,0.38669,0.50824,0.29887,0.85855,0.39822,0.37886,0.4162,0.21821,0.46674,0.41941,0.47108,0.17597,2.07284,1.41607,2.3316,2.48795,0.000243786,0.000243786,0.000243786
295,4115.19,0.36837,0.48495,0.27045,0.84951,0.65651,0.33844,0.4588,0.23093,0.77239,0.39102,0.5589,0.20609,2.0929,1.38916,2.27328,2.538,0.000242993,0.000242993,0.000242993
296,4128.98,0.37263,0.49153,0.27722,0.84957,0.54373,0.43149,0.47517,0.23596,0.69717,0.42385,0.52204,0.20064,2.08117,1.39006,2.05735,2.59621,0.000242201,0.000242201,0.000242201
297,4143.15,0.38896,0.50492,0.2955,0.85668,0.56971,0.35481,0.43551,0.21492,0.60131,0.38873,0.50207,0.18098,2.10294,1.40287,1.99338,2.62798,0.000241408,0.000241408,0.000241408
298,4156.93,0.37623,0.49957,0.28965,0.86755,0.51129,0.30035,0.39186,0.20354,0.5912,0.36855,0.49209,0.17308,2.14197,1.44435,2.08038,2.70715,0.000240616,0.000240616,0.000240616
299,4171.05,0.38401,0.50934,0.28427,0.85198,0.39596,0.3499,0.35954,0.17529,0.57575,0.39975,0.44209,0.15899,2.16891,1.48046,2.07792,2.77397,0.000239823,0.000239823,0.000239823
300,4184.8,0.36705,0.49285,0.26908,0.85475,0.36283,0.35548,0.35661,0.16928,0.44749,0.40889,0.44467,0.1605,2.16025,1.46159,1.95279,2.75858,0.000239031,0.000239031,0.000239031
301,4198.96,0.37699,0.49974,0.28394,0.84991,0.40954,0.42254,0.41776,0.21363,0.54773,0.49807,0.5234,0.21504,2.11424,1.38953,2.01406,2.6753,0.000238238,0.000238238,0.000238238
302,4212.67,0.36776,0.50002,0.27758,0.84611,0.37098,0.37193,0.3944,0.22126,0.51407,0.46609,0.53059,0.21225,2.0573,1.40164,2.22828,2.5942,0.000237445,0.000237445,0.000237445
303,4226.84,0.36864,0.48817,0.27914,0.8604,0.66284,0.30065,0.42769,0.21941,0.60502,0.4349,0.53778,0.21321,2.0882,1.48655,2.19183,2.63671,0.000236653,0.000236653,0.000236653
304,4240.56,0.37789,0.49628,0.2783,0.86026,0.37878,0.4417,0.41383,0.21302,0.48591,0.51516,0.52264,0.21342,2.0657,1.47576,2.16804,2.55889,0.00023586,0.00023586,0.00023586
305,4254.7,0.37274,0.49726,0.28197,0.85161,0.47328,0.44615,0.48215,0.26213,0.565,0.51373,0.58567,0.24757,2.04842,1.45406,2.10798,2.53081,0.000235068,0.000235068,0.000235068
306,4268.48,0.3625,0.47446,0.27645,0.84682,0.47095,0.44938,0.4748,0.25924,0.54611,0.50014,0.5596,0.22539,2.06704,1.45394,2.04435,2.59025,0.000234275,0.000234275,0.000234275
307,4282.62,0.36273,0.49362,0.28741,0.85159,0.5186,0.36959,0.44038,0.2212,0.59519,0.42901,0.5308,0.22128,2.09521,1.49389,2.07036,2.63674,0.000233483,0.000233483,0.000233483
308,4296.42,0.36952,0.49346,0.28371,0.852,0.47818,0.37441,0.42755,0.24087,0.58248,0.45992,0.52907,0.21765,2.10497,1.48208,2.03337,2.62642,0.00023269,0.00023269,0.00023269
309,4310.54,0.3633,0.4856,0.27947,0.85525,0.4946,0.31975,0.38118,0.22556,0.63647,0.40912,0.48424,0.18868,2.00516,1.47817,2.24723,2.51527,0.000231898,0.000231898,0.000231898
310,4324.29,0.37611,0.50531,0.28433,0.86578,0.54184,0.34777,0.37277,0.21512,0.60324,0.39425,0.47435,0.18236,1.95068,1.43715,2.30479,2.45425,0.000231105,0.000231105,0.000231105
311,4338.46,0.36048,0.47313,0.26867,0.84952,0.40811,0.3409,0.38684,0.19568,0.44021,0.37483,0.44294,0.17133,2.03131,1.49687,2.1769,2.52207,0.000230313,0.000230313,0.000230313
312,4352.24,0.37821,0.52689,0.30943,0.86139,0.38161,0.31801,0.32528,0.16726,0.45356,0.37495,0.39884,0.15836,2.04786,1.58236,2.06751,2.58571,0.00022952,0.00022952,0.00022952
313,4366.39,0.3722,0.48986,0.27564,0.85512,0.41924,0.40685,0.4216,0.19063,0.44576,0.44245,0.48306,0.17026,2.02235,1.52298,2.13176,2.53686,0.000228728,0.000228728,0.000228728
314,4380.18,0.37264,0.49518,0.27547,0.85468,0.50507,0.2815,0.35446,0.17502,0.58017,0.34157,0.43446,0.16958,2.06423,1.48161,2.34018,2.54112,0.000227935,0.000227935,0.000227935
315,4394.36,0.3732,0.48346,0.28076,0.87075,0.39938,0.36411,0.35696,0.18238,0.44904,0.42916,0.4482,0.17526,2.05824,1.44556,2.27713,2.50002,0.000227142,0.000227142,0.000227142
